#
# Do not edit this file. It will be replaced during upgrade. If you want to add named accounts, add them to names_custom.txt
#
addr	symbol	source	name	logo	description	contract	visible
0xe81d72d14b1516e68ac3190a46c93302cc8ed60f	CL	Etherscan.io	Coinlancer	coinlancer_2_28.png	Coinlancer is a decentralized job market built on Ethereum platform.	true	true
0xe8663a64a96169ff4d95b4299e7ae9a76b905b31	Rating	Etherscan.io	Rating	dprating1_28.png	Construct a token incentive ecosystem based on quantitative rating for cryptocurrency investors	true	true
0xe8780b48bdb05f928697a5e8155f672ed91462f7	CAS	Etherscan.io	Cashaa	cashaa_28_3.png	We welcome Crypto Businesses! We know crypto-related businesses are underserved by banks. Our goal is to create a hassle-free banking experience for ICO-backed companies, exchanges, wallets, and brokers. Come and discover the world of crypto-friendly banking.	true	true
0xe884cc2795b9c45beeac0607da9539fd571ccf85	ULT	Etherscan.io	Ultiledger	ultiledger_28.png	Credit circulation, Asset circulation, Value circulation. The next generation global self-financing blockchain protocol.	true	true
0xe8a1df958be379045e2b46a31a98b93a2ecdfded	ESZ	Etherscan.io	ESZCoin	ethersportz3_28.png	EtherSportz is being developed as an online based eSports tournament platform for popular games.	true	true
0xe8ff5c9c75deb346acac493c463c8950be03dfba	VIBE	Etherscan.io	Vibe Coin	vibecoin28.png	Crypto Based Virtual / Augmented Reality Marketplace & Hub.	true	true
0xe95990825aab1a7f0af4cc648f76a3bcc99f25b2	ZNT	Etherscan.io	Zenswap Network Token	zenswapnetwork_28.png	Zenswap Network offers a new and practical cryptosphere for cryptocurrency and token swap, integrated with user-friendly value-added services to deliver the best crypto experience.	true	true
0xea097a2b1db00627b2fa17460ad260c016016977	UFR	Etherscan.io	Upfiring	upfiring_28.png	Incentivied and deentralized P2P file sharing on the Ethereum Blockchain powered by the UFR token.	true	true
0xea11755ae41d889ceec39a63e6ff75a02bc1c00d	CTXC	Etherscan.io	Cortex Coin	cortex_28.png	Decentralized AI autonomous system.	true	true
0xea1f346faf023f974eb5adaf088bbcdf02d761f4	TIX	Etherscan.io	Blocktix	blocktix_28.png	Aims to connect event organizers with an incentivised community who actively reduce the associated costs of event hosting by up to 90%.	true	true
0xea26c4ac16d4a5a106820bc8aee85fd0b7b2b664	QKC	Etherscan.io	QuarkChain Token	quarkchain_28.png	A High-Capacity Peer-to-Peer Transactional System	true	true
0xea38eaa3c86c8f9b751533ba2e562deb9acded40	FUEL	Etherscan.io	Fuel Token	etherparty_28.png	Etherparty™ is a contract wizard that removes the complexity of creating, managing and executing smart contracts on any compatible blockchain.	true	true
0xea5f88e54d982cbb0c441cde4e79bc305e5b43bc	PARETO	Etherscan.io	Pareto Network Token	pareto_28.png	The Pareto Network is a peer to peer financial content marketplace.	true	true
0xea610b1153477720748dc13ed378003941d84fab	ALIS	Etherscan.io	Alis	alis_28.png	A new social media concept revealing and providing access to reliable, articles, news, and people.	true	true
0xeaf61fc150cd5c3bea75744e830d916e60ea5a9f	TYPE	Etherscan.io	Typerium	typerium_28_1.png	Decentralised Content Creation Platform	true	true
0xeb547ed1d8a3ff1461abaa7f0022fed4836e00a4	COIN	Etherscan.io	Coinvest COIN V3 Token	coinvest_28.png	Coinvest is a trading platform (and market maker) where you make investment transactions and redeem profit from your trades through a process that is decentralized and handled by smart contracts.	true	true
0xeb7c20027172e5d143fb030d50f91cece2d1485d	EBTC	Etherscan.io	eBitcoin	ebtc_28.png	The eBitcoin Ecosystem aims to bring together many Blockchain companies all under one umbrella-type group.	true	true
0xeb9951021698b42e4399f9cbb6267aa35f82d59d	LIF	Etherscan.io	Lif	lif_28.png	WInding Tree is a platform for decentralized travel distribution.	true	true
0xeb9a4b185816c354db92db09cc3b50be60b901b6	ORS	Etherscan.io	OriginSport Token	originsport_28_2.png	A blockchain based sports betting platform	true	true
0xebbdf302c940c6bfd49c6b165f457fdb324649bc	HYDRO	Etherscan.io	Hydro	hydrogenplatform_28.png	No description	true	true
0xebc7cd2684dd96619841c7994343c5a8bda94b10	KWH	Etherscan.io	KWHCoin	kwhcoin_28.png	KWHCoin is a digital currency that converts renewable distributed energy resources to digital tokens on a unique blockchain.	true	true
0xec46f8207d766012454c408de210bcbc2243e71c	NOX	Etherscan.io	Nitro	nitro.png	Blockchain platform for video game industry	true	true
0xec491c1088eae992b7a214efb0a266ad0927a72a	RTB	Etherscan.io	AB-CHAIN RTB token	ab_chain_28.png	ADS IN BLOCKCHAIN ADVERTISING NETWORK. Online advertising enhanced by blockchain and AI technologies.	true	true
0xec67005c4e498ec7f55e092bd1d35cbc47c91892	MLN	Etherscan.io	Melon Token	melon_28_2.png	The Melon protocol is a blockchain protocol for digital asset management built on the Ethereum platform	true	true
0xece83617db208ad255ad4f45daf81e25137535bb	INV	Etherscan.io	Invacio Coin	invacio3_28.png	Invacio Research Analytica is an innovator in the field of artificial intelligence research, application and deployment.	true	true
0xed494c9e2f8e34e53bdd0ea9b4d80305cb15c5c2	CWV	Etherscan.io	CWV Chain	cww_28.png	An entry-level gaming scenarized entrance of Blockchain world	true	true
0xeda8b016efa8b1161208cf041cd86972eee0f31e	IHT	Etherscan.io	I HOUSE TOKEN	ihtrealestate_28.png	Real Estate Blockchain Cloud Platform.	true	true
0xedd7c94fd7b4971b916d15067bc454b9e1bad980	ZIPT	Etherscan.io	Zippie	zippie_28.png	The Zipper token pre-sale concluded on the 3rd of January 2018 after reached the 3M hard cap one day before the planned end date.	true	true
0xee5dfb5ddd54ea2fb93b796a8a1b83c3fe38e0e6	NER	Etherscan.io	Nerves	nerves_28.png	Neuronet of Things	true	true
0xee609fe292128cad03b786dbb9bc2634ccdbe7fc	POS	Etherscan.io	PoSToken	postoken_28.png	PoS Smart Contract Token.	true	true
0xee74110fb5a1007b06282e0de5d73a61bf41d9cd	BHPC	Etherscan.io	BHPCash	bhpcash_28.png	Distributed bank based on bitcoin hash power credit, offers innovative service of receiving dividend from mining and multiple derivative financial services on the basis of mining hash power.	true	true
0xeee2d00eb7deb8dd6924187f5aa3496b7d06e62a	TIG	Etherscan.io	Tigereum	tigereum_28.png	Tigereum aims to develop solutions to securely and easily send small amounts of crypto to friends and family by instant message on social media platforms.	true	true
0xef2463099360a085f1f10b076ed72ef625497a06	SHP	Etherscan.io	Sharpe Platform Token	sharpecapital_28_2.png	A fintech business that aims to bridge the gap between crypto and traditional finance.	true	true
0xef51c9377feb29856e61625caf9390bd0b67ea18	BNC	Etherscan.io	Bionic	bionic2_28.png	Bionic is an ethereum token created to facilitate the transaction between electronic companies	true	true
0xef68e7c694f40c8202821edf525de3782458639f	LRC	Etherscan.io	Loopring	loopring2_28.png	Loopring is not only a protocol but also a decentralized automated execution system that trades across the crypto-token exchanges.	true	true
0xef8cf79c21637fc6f951bcac348915508a639a41	SRCOIN	Etherscan.io	SRCOIN	srcoin_28.png	Patent: Advanced A.I. System Processing & Data Collection	true	true
0xf03045a4c8077e38f3b8e2ed33b8aee69edf869f	MESH	Etherscan.io	BlockMesh	blockmeshio_28.png	The BlockMesh platform is a platform supporting mesh based devices focusing on communication and the loT.	true	true
0xf03f8d65bafa598611c3495124093c56e8f638f0	VIEW	Etherscan.io	VIEW	viewly_28.png	Viewly Alpha is an experimental video platform with tokenized incentives.	true	true
0xf04a8ac553fcedb5ba99a64799155826c136b0be	FLIXX	Etherscan.io	Flixx	flixxo_28.png	Community based video distribution.	true	true
0xf05a9382a4c3f29e2784502754293d88b835109c	REX	Etherscan.io	imbrex	imbrextoken_28.png	A globally connected ecosystem of hyperlocally-curated, validated and highly portable real estate data, where buyers, agents, firms and MLSs can realize the true value of their data.	true	true
0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4	ENG	Etherscan.io	Enigma	enigma_28.png	Enigma is a privacy protocol that enables truly decentralized applications and unlocks the value of blockchains.	true	true
0xf14922001a2fb8541a433905437ae954419c2439	DIT	Etherscan.io	Inmediate	dit_28.png	The Smart Insurance Platform	true	true
0xf278c1ca969095ffddded020290cf8b5c424ace2	RUFF	Etherscan.io	RUFF	ruffchain_28.png	Decentralized open source blockchain architecture for high efficiency Internet of Things application development	true	true
0xf3d29fb98d2dc5e78c87198deef99377345fd6f1	BITPARK	Etherscan.io	BITPARK	bitparkcoin_28.png	P2P Insurance Platform.	true	true
0xf3db5fa2c66b7af3eb0c0b782510816cbe4813b8	EVX	Etherscan.io	Everex	everex_28.png	Everex aims to enable you to transfer, borrow, and trade in any fiat currency, anywhere.	true	true
0xf3db7560e820834658b590c96234c333cd3d5e5e	CHP	Etherscan.io	Poker Chips	coinpoker_28.png	CoinPoker is a poker room built on blockchain technology that aims to offer fantastic value for both poker players and cryptocurrency community members alike.	true	true
0xf3e014fe81267870624132ef3a646b8e83853a96	VIN	Etherscan.io	VIN	vinchain_28.png	No description	true	true
0xf4134146af2d511dd5ea8cdb1c4ac88c57d60404	SNC	Etherscan.io	SunContract	suncontract.png	The SunContract platform aims to empower individuals, with an emphasis on home owners, to freely buy, sell or trade electricity.	true	true
0xf41e5fbc2f6aac200dd8619e121ce1f05d150077	CRC	Etherscan.io	CryCash	crycash28.png	CRYCASH is the first cryptocurrency that satisfies all needs of gamers and game developers with its Ecosystem of custom-tailored services. CRYCASH has already confirmed integration into the renowned bestsellers from Crytek, with more partners to come. Connect with tomorrow’s technology today!	true	true
0xf433089366899d83a9f26a773d59ec7ecf30355e	MTL	Etherscan.io	Metal	metalpay_28.png	Transfer money instantly around the globe with nothing more than a phone number. Earn rewards every time you spend or make a purchase. Ditch the bank and go digital.	true	true
0xf44745fbd41f6a1ba151df190db0564c5fcc4410	CPY	Etherscan.io	COPYTRACK	copytrack_28.png	A copyright registration platform.	true	true
0xf453b5b9d4e0b5c62ffb256bb2378cc2bc8e8a89	MRK	Etherscan.io	Mark	markspace_28_2.png	No description	true	true
0xf4faea455575354d2699bc209b0a65ca99f69982	NOBS	Etherscan.io	No BS Crypto	nobs_28.png	No description	true	true
0xf6276830c265a779a2225b9d2fcbab790cbeb92b	XCEL	Etherscan.io	XCELTOKEN	xcel_28.png	XcelToken is digital general purpose utility token based on the ERC20 Ethereum protocol . It helps hotels, restaurants and marketing partners earn while participating, while travelers enjoy the benefits of a leaner eco-system.	true	true
0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c	ENJ	Etherscan.io	EnjinCoin	enjin_28_2.png	Customizable cryptocurrency and virtual goods platform for gaming.	true	true
0xf6cfe53d6febaeea051f400ff5fc14f0cbbdaca1	DGPT	Etherscan.io	DigiPulse	digipulse2_28.png	Aim to ensure that all digital assets holders and crypto wallet users have ultimate control over who inherits their digital and crypto assets.	true	true
0xf70a642bd387f94380ffb90451c2c81d4eb82cbc	STAR	Etherscan.io	Starbase	starbase_28.png	Starbase is a blockchain token based crowdfunding/ sourcing platform	true	true
0xf7b098298f7c69fc14610bf71d5e02c60792894c	Guppy	Etherscan.io	Guppy	guppy_28.png	Matchpool is a platform that creates human connections	true	true
0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f	CMT	Etherscan.io	CyberMiles	cybermiles_28_2.png	Empowering the Decentralization of Online Marketplaces.	true	true
0xf8b358b3397a8ea5464f8cc753645d42e14b79ea	ABL	Etherscan.io	Airbloc	airbloc_28.png	AIRBLOC is a decentralized personal data protocol where individuals would be able to monetize their data, and advertisers would be able to buy these data to conduct targeted marketing campaigns for higher ROIs.	true	true
0xf8e06e4e4a80287fdca5b02dccecaa9d0954840f	TGAME	Etherscan.io	TGAME	truegame_28.png	The trusted smart contracts based IGaming platform	true	true
0xf8e386eda857484f5a12e4b5daa9984e06e73705	IND	Etherscan.io	Indorse	indorse_28.png	Decentralized Professional Network powered by blockchain technology	true	true
0xf970b8e36e23f7fc3fd752eea86f8be8d83375a6	RCN	Etherscan.io	RipioCreditNetwork	ripio_28_2.png	Ripio Credit Network is a global credit network based on cosigned smart contracts and blockchain technology that connects lenders and borrowers located anywhere in the world and on any currency	true	true
0xfa05a73ffe78ef8f1a739473e462c54bae6567d9	LUN	Etherscan.io	Lunyr	lunyr_28_2.png	Lunyr is an Ethereum-based decentralized world knowledge base which rewards users with app tokens for peer-reviewing and contributing information	true	true
0xfa1a856cfa3409cfa145fa4e20eb270df3eb21ab	IOST	Etherscan.io	IOSToken	iost_28.png	A Secure & Scalable Blockchain for Smart Services	true	true
0xfa456cf55250a839088b27ee32a424d7dacb54ff	BTT	Etherscan.io	blocktrade	blocktrade_28.png	Blocktrade.com is a trading facility for Crypto Assets, Crypto Traded Indices, and other blockchain related Financial Instruments.	true	true
0xfae4ee59cdd86e3be9e8b90b53aa866327d7c090	CPC	Etherscan.io	CPChain	cpchain_28.png	CPChain is a new distributed infrastructure for next generation Internet of Things (IoT).	true	true
0xfb2f26f266fb2805a387230f2aa0a331b4d96fba	DADI	Etherscan.io	DADI	dadi.png	A new era of cloud computing services, powered by blockchain technology.	true	true
0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359	TIP	Ethereum.org	Etherum Tip Jar		The ethereum tip jar	true	true
0xfc05987bd2be489accf0f509e44b0145d68240f7	ESS	Etherscan.io	ESSENTIA	essentia_28.png	Essentia is a masternoded multi-chained set of protocols connecting centralized and decentralized resources to create new powerful interactions and experiences.	true	true
0xfc2c4d8f95002c14ed0a7aa65102cac9e5953b5e	RBLX	Etherscan.io	Rublix	rublix_28.png	No description	true	true
0xfca47962d45adfdfd1ab2d972315db4ce7ccf094	IXT	Etherscan.io	iXledger	ixledger28.png	Empowering the future of insurance through blockchain technology.	true	true
0xfd107b473ab90e8fbd89872144a3dc92c40fa8c9	LALA	Etherscan.io	LALA	lalaworld_28.png	LaLa is a new age one-stop Wallet based on ethereum and hyperledger blockchains allowing investors to capitalise on the rise of blockchain as well as the underbanked into the financial ecosystem.	true	true
0xfd1e80508f243e64ce234ea88a5fd2827c71d4b7	MEDX	Etherscan.io	MEDX TOKEN	medx_1_28.png	Decentralized healthcare information system	true	true
0xfd8971d5e8e1740ce2d0a84095fca4de729d0c16	ZLA	Etherscan.io	Zilla	zilla.png	Aims to create an ICO purchasing platform.	true	true
0xfdbc1adc26f0f8f8606a5d63b7d3a3cd21c22b23	1WO	Etherscan.io	1World	1worldonline_28.png	1World is first of its kind media token and new generation Adsense. 1WO is used for increasing user engagement by sharing 10% ads revenue with participants and for buying ads.	true	true
0xfe5f141bf94fe84bc28ded0ab966c16b17490657	LBA	Etherscan.io	LibraToken	cred_28.png	Decentralized lending infrastructure facilitating open access to credit networks on Ethereum.	true	true
0xfec0cf7fe078a500abf15f1284958f22049c2c7e	ART	Etherscan.io	Maecenas ART Token	maecenas_28.jpg	An open blockchain platform that democratises access to Fine Art.	true	true
0xfedae5642668f8636a11987ff386bfd215f942ee	PAL	Etherscan.io	PolicyPal Network	pal_28.png	Dual-Layered Protocol for Financial Assets	true	true
0xfef3884b603c33ef8ed4183346e093a173c94da6	METM	Etherscan.io	MetaMorph	metamorph1_28.png	MetaMorph is an easy Coin Exchange interface that can switch digital currencies from one cryptocurrency to another.	true	true
0xff18dbc487b4c2e3222d115952babfda8ba52f5f	LIFE	Etherscan.io	PureLifeCoin	purelifecoin2_28.png	LIFElabs' mission is to demystify the world of cryptocurrency, giving you the opportunity to embrace the benefits of Blockchain technology.	true	true
0xff19138b039d938db46bdda0067dc4ba132ec71c	SNET	Etherscan.io	Snetwork	snetwork_28.png	No description	true	true
0xff2b3353c3015e9f1fbf95b9bda23f58aa7ce007	BITX	Etherscan.io	BitScreenerToken	bitscreener_28.png	BitScreener is a trusted real-time crypto-tracking platform, available on Android, iOS and Web. It is now integrating crowdsourcing financial data ecosystem on blockchain.	true	true
0xff5c25d2f40b47c4a37f989de933e26562ef0ac0	KNT	Etherscan.io	Kora Network Token	kora_28.png	Kora is a digital banking solution powered by the Kora Network	true	true
0xff603f43946a3a28df5e6a73172555d8c8b02386	RNT	Etherscan.io	OneRoot Network	onerootnetwork_28.png	No description	true	true
0xffa93aacf49297d51e211817452839052fdfb961	DCC	Etherscan.io	Distributed Credit Chain	dcc_28.png	Distributed banking public blockchain with a goal to establish a decentralized ecosystem for financial service providers around the world.	true	true
0xffe02ee4c69edf1b340fcad64fbd6b37a7b9e265	NANJ	Etherscan.io	NANJCOIN	nanjcoin_28.png	No description	true	true
0xffe8196bc259e8dedc544d935786aa4709ec3e64	HDG	Etherscan.io	Hedge	hedge-crypto2_28.png	An investment portal for the ICO and Staking platforms.	true	true
0x1820a4B7618BdE71Dce8cdc73aAB6C95905faD24	REG	QuickBlocks	1820 Registry		Registration smart contract as described in this EIP: https://eips.ethereum.org/EIPS/eip-1820	true	true
0xc0a47dFe034B400B47bDaD5FecDa2621de6c4d95	UNI	Uniswap website	Uniswap Factory Contract		Uniswap factory contract	true	true
0x2157A7894439191e520825fe9399aB8655E0f708		Uniswap website	Uniswap Exchange Template		Uniswap exchange template	true	true
0xa1eB40c284C5B44419425c4202Fa8DabFF31006b	POAP	Etherscan.io	Proof of Attendance Token		Proof of Attendance Token	true	true
0x00cf36853aa4024fb5bf5cc377dfd85844b411a0		Giveth website	dAppNode Donations (Giveth)			true	true
0x37f25bd26848cf02614c29338dd71a4d03b62218		Giveth website	Camp Decentral Donations (Giveth)			true	true
0x52c782a023847342274e8e7f12360b820ed8c777		Giveth website	Tennagraph (Giveth) No Vote on ProgPow			true	true
0x5adf43dd006c6c36506e2b2dfa352e60002d22dc	GHT	Giveth website	Giveth Donations Vault			true	true
0x6168d70074a11012d2756829d4f480180836af9d		Giveth website	Tennagraph (Giveth related) Abstain Vote on ProgPow			true	true
0x8f951903c9360345b4e1b536c7f5ae8f88a64e79		Giveth website	Giveth Donations			true	true
0xd556caf704e39fc728058557a113b226207d2212		Giveth website	White Hat Donations (Giveth)			true	true
0xd84069ad1d0b94c041d2389e791e1453d7008c5a		Giveth website	Tennagraph (Giveth related) Yes Vote on ProgPow			true	true
0xf6346cd9d0b90ca55ca8b128788a06d2c0e70dd3		Giveth website	Space Decentral Donations (Giveth)			true	true
