"blockNumber","transactionIndex","timestamp","tx_date","from","gasUsed","gasPrice","gasCost","etherGasCost","spotPrice","usdGasCost","hash","name","function","compressedTx"
"12497481","89","1621865893","2021-05-24 14:18:13","0x4110d47a5d67ecbdd21e5f97c07db16189670290","2545831","100000000000","254583100000000000","0.254583100000000000","2425.86","617.58","0x486a777f03cf2b00493d2edd46e06dac16897dca123717923d9a6c79957280bd","Gitcoin Governance Deployer","","Contract Deployment"
"13018595","74","1628881074","2021-08-13 18:57:54","0x34aa3f359a9d614239015126635ce7732c18fdf3","407969","69696969000","28434202745961000","0.028434202745961000","3214.54","91.40","0xea3c2ab68ac1969a88275db795ca7af91dc0d31a0a23682831e325374d0f4d63","austintgriffith","propose","{name:propose|type:function|signature:propose(address[]|uint256[]|string[]|bytes[]|string)|encoding:0xda95691a|inputs:{calldatas:[0x0000000000000000000000000000000000000000000000000000000000000020]|description:GTC Allocation to GR10 Grantees \nThis proposal looks to ratify the allocation of 20|000 GTC from the Community Treasury towards grant recipients in the Gitcoin builds GitcoinDAO category of Round 10. We ask that stewards execute this according to the Snapshot vote passed on July 25th|2021. \n\nThe full proposal can be found here:\n\nhttps://snapshot.org/#/gitcoindao.eth/proposal/QmY7yvzid9KM8Jn5MrAXe853wRmk5tjNSzW2DR82q8Z5RJ\n\nThis is the first proposal of its kind|and helps us dogfood DAO tooling.|signatures:[]|targets:[0xde30da39c46104798bb5aa3fe8b9e0e1f348163f]|values:[0]}|outputs:{val_0:}}"
"13033294","189","1629077254","2021-08-16 01:27:34","0xe8d848debb3a3e12aa815b15900c8e020b863f31","65452","66281175723","4338235513421796","0.004338235513421796","3298.42","14.31","0xc8ec264e4dde5e2ccac512773d4c217d55dabdebd598555e689f9aab7be86f9f","Grant 1026 - DappHero - the easyiest way to connect your website to blockchain.","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13035078","157","1629100975","2021-08-16 08:02:55","0x10d6d2e343281d388291a3e02f3293aaeda67178","87965","34997307118","3078538120634870","0.003078538120634870","3277.86","10.09","0x999ace5211b51b6b843bed087518f0c0e4ffbff84ec1ed99880cf667f32acc8a","Grant 1707 Llama - a Hub for Crypto Community Treasuries","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13036487","526","1629119697","2021-08-16 13:14:57","0x27331de0261a9513bfef4f8f3e3005c60cf80702","65452","84179537509","5509719089039068","0.005509719089039068","3280.27","18.07","0x4f0bf1013ee167708ab0fcad32b652136200b853e1403b10690892b898ba6730","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13037063","290","1629128127","2021-08-16 15:35:27","0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6","97513","90293545105","8804794463823865","0.008804794463823865","3197.53","28.15","0xa577f027a942ddedae8ec8a8a5ce1dae6b74686448020e4e6a5b1882abb36b9a","Grant 0747 Simona Pop's Ecosystem Development Activity","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13037577","139","1629134959","2021-08-16 17:29:19","0x8d07d225a769b7af3a923481e1fdf49180e6a265","70865","55000000000","3897575000000000","0.003897575000000000","3217.70","12.54","0xaed05239c220ee4d8703ef8a71b369ec6686bd13452d27bd81d42909e87660f3","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13038093","52","1629141388","2021-08-16 19:16:28","0x19b570af5dddb8f0f5a15c83d07a1c5153865188","70865","37100000000","2629091500000000","0.002629091500000000","3221.83","8.47","0x39fd51fa2c3d598408a94e7f665907d8d2db966157a44bd77cf2a2552407f952","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13038181","91","1629142469","2021-08-16 19:34:29","0x224e69025a2f705c8f31efb6694398f8fd09ac5c","94881","47388375230","4496256430197630","0.004496256430197630","3214.33","14.45","0x1359152cf98465ef7a89cee2834f7895debb1bb8bdde0402339385434d11b5b7","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13038292","199","1629144000","2021-08-16 20:00:00","0x80d63799b1e08a80f73fb7a83264b5c31600bf3a","94881","41787954359","3964882897536279","0.003964882897536279","3177.17","12.60","0x16bc4b617ae406f46733797a720ae5bb66709a0e6d6e78f10b81c4c99e7b3553","GitCoin Grant Sender","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13038567","236","1629147576","2021-08-16 20:59:36","0xee0579b4c36fd52ec0a2b542fb801f136838b7f1","70865","51143894085","3624312054333525","0.003624312054333525","3156.92","11.44","0x541a5b3127d409143f8a0196a3dce89cefbb4e3551bde33f37241f766908db45","Grant 0635 Ethack Management Ethical Hacking Service","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13039074","294","1629154453","2021-08-16 22:54:13","0x2b888954421b424c5d3d9ce9bb67c9bd47537d12","70865","30100000000","2133036500000000","0.002133036500000000","3184.87","6.79","0xf21e6eee145231d74cc386888d2b9c06b72cfefc931cce729c860f302ccc24c1","Lefteris","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13039513","102","1629159779","2021-08-17 00:22:59","0x6f2bbbdf4e93aa39d36933d28ac2b1253a17aa85","65452","32384138575","2119606638010900","0.002119606638010900","3143.23","6.66","0xf6955e409181e16e31d82f9e184ec94b97bcffc6c9440dad454c91779787a104","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13041721","200","1629189922","2021-08-17 08:45:22","0xb55a7b37a99e9728eb4d195ba5645bdd3f66862f","68046","31595045367","2149916457042882","0.002149916457042882","3187.21","6.85","0xcd42168d13734ffb6dc3dfb882a569197430b5f6cba700fd7dfb5fbaeb617cba","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13042808","220","1629204572","2021-08-17 12:49:32","0x521aacb43d89e1b8ffd64d9ef76b0a1074dedaf8","70865","32907361883","2331980199838795","0.002331980199838795","3269.50","7.62","0x457e26755fe45b8ecb8cb29e172ef80330ba81c09111cd871b1649caeabd38b0","Grant 1650 Hiblock区块链社区 - Hiblock Community","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13044438","17","1629226418","2021-08-17 18:53:38","0x4c0a466df0628fe8699051b3ac6506653191cc21","70865","100000000000","7086500000000000","0.007086500000000000","3158.56","22.38","0xef80cceb2e053bf8a043739630cdeb1dad7b135ffc59929e3909cf167c3b0412","tvanepps trent_vanepps","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13045721","190","1629242260","2021-08-17 23:17:40","0x0585b28fd862d3bf033be20b178bdf01262b8424","70865","39000000000","2763735000000000","0.002763735000000000","3032.96","8.38","0x47393247ad02144390ec452316db6220e973652a2e56cf7756cd4be1a800d5b0","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13046052","113","1629247051","2021-08-18 00:37:31","0x6bf1eba9740441d0a8822eda4e116a74f850d81b","96881","37789847734","3661118238317654","0.003661118238317654","2999.63","10.98","0x23243481e357900490edb18b2daa6883604476f5e69b6e1544ec21dbf9ada358","Grant 2929 - Decentralize Gitcoin Grants","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13048603","166","1629281261","2021-08-18 10:07:41","0xc75f1ad2eaef79b729c8dd8bcbaeddd893f5a761","65452","32917045004","2154486429601808","0.002154486429601808","3060.16","6.59","0x60ac2ca52e7ee24a0f5f745e5621042a2ac5b6c8a308bbde95af8b94420ffb83","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13049545","205","1629294048","2021-08-18 13:40:48","0xe4b420f15d6d878dcd0df7120ac0fc1509ee9cab","70865","36087354354","2557330366296210","0.002557330366296210","3055.56","7.81","0x323d0eb66225f99a17ec3b3206e24dad30632a49c3bed63d358df656b5a6f6b9","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13050078","385","1629301081","2021-08-18 15:38:01","0x4c0a466df0628fe8699051b3ac6506653191cc21","388323","45826195333","17795365650296559","0.017795365650296559","3059.80","54.45","0x9ad65c86eb8e78fdfc46bdb75c309d41fe48ecb11b6abd70505e30558bd2d8da","tvanepps trent_vanepps","propose","{name:propose|type:function|signature:propose(address[]|uint256[]|string[]|bytes[]|string)|encoding:0xda95691a|inputs:{calldatas:[0x0000000000000000000000000000000000000000000000000000000000000020]|description:Public Goods Workstream Allocation \nThrough this proposal|the Public Goods Funding workstream is requesting to ratify and execute its approved budget of 45|000 GTC to be deployed over Q3 2021 to help further the mission of GitcoinDAO by executing on the objectives in the proposal from Snapshot linked below:\n\nhttps://snapshot.org/#/gitcoindao.eth/proposal/QmQWucgbue8uemNHXTDKvvEhRxfEcoB6B6Ci51TANkKaGU|signatures:[]|targets:[0xde30da39c46104798bb5aa3fe8b9e0e1f348163f]|values:[0]}|outputs:{val_0:}}"
"13051501","181","1629320053","2021-08-18 20:54:13","0x28c2779d125be97125e18b0c3a412b7bea9a3d48","70865","33000000000","2338545000000000","0.002338545000000000","3011.00","7.04","0x2366552064060fd8ee7e661e6c9650e697a2592e2503c274fb2ccbdd73e78c0a","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13052483","258","1629333680","2021-08-19 00:41:20","0x0f8361ef329b43fa48ac66a7cd8f619c517274f1","65452","35325409750","2312118718957000","0.002312118718957000","3007.71","6.95","0x454982955acc575ddcff578449dc8b8a8e1f417bd73fe719b382387eef6158b7","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13052966","124","1629340271","2021-08-19 02:31:11","0xd5102725cc00421854dd616a2d8769ce36017315","70865","35357569821","2505614185365165","0.002505614185365165","3015.48","7.56","0xbabb7d0a70daf20105657167a4d518140018152b8ad1a6242ee36de36bcd4e3d","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13053398","237","1629345929","2021-08-19 04:05:29","0x1df4c04d9c4247bedf051e73730c46a03c3d3050","70865","22450284452","1590939407690980","0.001590939407690980","2969.51","4.72","0xc321eb563fd3e565834ab29f02940fe28286130d9c7aec26d007ae6c7a489a24","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13054439","202","1629359246","2021-08-19 07:47:26","0x891d6d5af0f2abeca7939600a8537dfee68c8da7","68046","29999500750","2041346028034500","0.002041346028034500","2988.41","6.10","0x5351b77f1becb6927c35a90cf949f5d5f43d446fb0e45e48b5d2a492c32b5e95","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13056032","316","1629380358","2021-08-19 13:39:18","0x5be10f3434bc1ac6c0a34f86da39ea0095392f21","70865","28184172722","1997271399944530","0.001997271399944530","2989.86","5.97","0x0ee4fec376638c33368b95c53a924f740af8139c4dc42b3dcbfc81d75c8a02c7","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13058585","154","1629413873","2021-08-19 22:57:53","0x05a1ff0a32bc24265bcb39499d0c5d9a6cb2011c","70865","25741160475","1824147337060875","0.001824147337060875","3156.06","5.76","0x6714973a51032ebe95ae2f980c5af83ea71eb2fab5aa72c6171af2c6d1f490c2","willyogo","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13058615","131","1629414481","2021-08-19 23:08:01","0x839395e20bbb182fa440d08f850e6c7a8f6f0780","396915","40971666360","16262268953279400","0.016262268953279400","3167.98","51.52","0x49f9944779c561545f4ac7f8e73a6cec9153247c614d1ad9768113d32683b97f","Griff Green","propose","{name:propose|type:function|signature:propose(address[]|uint256[]|string[]|bytes[]|string)|encoding:0xda95691a|inputs:{calldatas:[0x0000000000000000000000000000000000000000000000000000000000000020]|description:Decentralize Gitcoin Allocation \nThrough this proposal|the Decentralize Gitcoin workstream is requesting a governance reward budget of 41|300 GTC to be deployed over Q3 2021.\n\nThese funds will be utilized to help further the mission of decentralizing Gitcoin starting with Gitcoin Grants as outlined in the proposal linked below.\n\nhttps://gov.gitcoin.co/t/decentralize-gitcoin-workstream-budget-request/8121\n\nThis proposal is critical to enabling the workstream to continue progress toward a decentralized Gitcoin. If this proposal passes|the treasury will empower a group of team and community members with a budget of 41|300 GTC|managed by a public 2 of 3 multisig including the following members:\n@phutchins\n@thelostone-mc\n@bendi|signatures:[]|targets:[0xde30da39c46104798bb5aa3fe8b9e0e1f348163f]|values:[0]}|outputs:{val_0:}}"
"13061050","277","1629448032","2021-08-20 08:27:12","0xd30b4753a4ff2cc47a2ada84a9a85058da16d2e8","87943","36241879844","3187219639120892","0.003187219639120892","3205.05","10.22","0x91237a414d421344279c0ff8cbefe54ae3754a4ddbdda3dc742f55d63297aef8","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:false}}"
"13061162","61","1629449642","2021-08-20 08:54:02","0xa5a25adcfd24b980e480f875aa2086571047e14d","70865","28584853839","2025665667300735","0.002025665667300735","3198.58","6.48","0x4ff6fc1e68ab76838c1e8cf253b800d5414d6cde9c9201c9bb1807f82ee477bb","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13061219","357","1629450419","2021-08-20 09:06:59","0x792db1912ffb4feed8559189a6cdd10d853e1b13","70865","28383220297","2011376906346905","0.002011376906346905","3200.04","6.44","0x61ed553890064c7dba47a222cd2281cb4dc762919d87f5a467f02c41caeb4769","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13061249","408","1629450830","2021-08-20 09:13:50","0xf94171580ce591172b2f6909eea6693b1c78835b","70865","36230803982","2567495924184430","0.002567495924184430","3205.06","8.23","0x7424cf520c8b42731f00e4e113a6455a299b3857b6688bcd7f13e43cbd7a59bb","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13061409","58","1629452774","2021-08-20 09:46:14","0xdc52350858b60853d93390ab38dee3ce7e147fa7","70865","24327697957","1723982315722805","0.001723982315722805","3207.32","5.53","0x9700e3c1b1c7a4b92e552e7ecd4320e325b1a2f661dbb5f8d3480695e40a6b10","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13061587","154","1629455140","2021-08-20 10:25:40","0xe8cd4cb68dd4c79d118368f36d8564f3134c180d","65452","25131567714","1644911370016728","0.001644911370016728","3207.43","5.28","0x8c8c74e3e3b00c2b980ca04dc402733f25b25b1f112d0b719ebd8397c53ec374","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13061855","23","1629458748","2021-08-20 11:25:48","0xfbafc1cad594d789db448fe079fd88417cdb3737","70865","31652824475","2243077406420875","0.002243077406420875","3214.10","7.21","0x1191e602b50a13ca2a6d74d672c6635a7e3158eee2c42ba6005c59688fcd780f","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13061863","212","1629458876","2021-08-20 11:27:56","0x86a233b93556c7e475304c4429d89b9f6958ec6d","70865","26252644089","1860393623366985","0.001860393623366985","3214.10","5.98","0xf47dec00a1d8a5170bce14439f41a51da84c1f714549f059b29b6c6434f2e7a0","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13061866","396","1629458905","2021-08-20 11:28:25","0x8091b4a9226080e8f17fd9444710b1799fbac3ed","70865","28737322882","2036470386032930","0.002036470386032930","3214.10","6.55","0x01f15ecf4ded5d71327d07c8d3d2fe57a21a2765f96d9af5716cb80df54c60e5","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13061876","175","1629459109","2021-08-20 11:31:49","0x755740595c3c8539ec99019f93ee3e964db63739","70865","30271419811","2145184164906515","0.002145184164906515","3213.69","6.89","0xe297a00e01cc2d71cc1e0f1844c61690a22b45f0c5031b1798fd4bcf5e9a3781","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13061886","192","1629459292","2021-08-20 11:34:52","0x79d8e884ac95196d0ed622dcb2bf12bb0b70a8c3","70865","33955877917","2406283288588205","0.002406283288588205","3212.99","7.73","0x1ac2d100b419b736ca6e283e5ee7ddc6bf077905a46eae56940fa85370244b62","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13061897","228","1629459546","2021-08-20 11:39:06","0xb5679a4454bec8156c7293a24b975c8ad0bdc21f","70865","35421572546","2510149738472290","0.002510149738472290","3212.71","8.06","0xf265b0f98aec26bacbe770e539fc2754fc873fd7e3ab9a7fe000dd4ca014530f","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13061980","289","1629460567","2021-08-20 11:56:07","0x22bfd731b25d54ab7f978eacb54f1a5fe80903eb","70865","22779087631","1614240044970815","0.001614240044970815","3210.67","5.18","0x17e4f2d429c677001b0b1b5a0f0c0205e9213bf1518ef341d6eb24fa9070bb45","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13062341","334","1629465344","2021-08-20 13:15:44","0x721c7fffe9ac426a028e616677811f755fa99eba","70865","33049916981","2342082366858565","0.002342082366858565","3230.25","7.57","0xa73c1f2425438be6387d91fce4460b0db351b9db7b44087dce009ccf21e14cce","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:1|support:true}}"
"13063944","370","1629486859","2021-08-20 19:14:19","0x8d07d225a769b7af3a923481e1fdf49180e6a265","87965","47000000000","4134355000000000","0.004134355000000000","3232.87","13.37","0x34a0ee05b0f6e40f181235a485e9c4aeeefe46bcb11e1e00c1d41a22f31e7889","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:2|support:true}}"
"13067844","324","1629538523","2021-08-21 09:35:23","0x19b570af5dddb8f0f5a15c83d07a1c5153865188","70865","21320251599","1510859629563135","0.001510859629563135","3290.69","4.97","0xa71fed6bfd0dc19dafe7d838eb20b5d9e1a179ccd3fe173dd5a388bc461dae4f","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:2|support:true}}"
"13068257","236","1629544217","2021-08-21 11:10:17","0xfdab3be33284ef68442f55535ffc0b1fcbad2b62","68046","32173544893","2189281035789078","0.002189281035789078","3261.23","7.14","0xb323ec05086d9186498e5d7e71c284d8284972a9450360c00870e7a0fc012bfb","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:2|support:true}}"
"13077506","222","1629667042","2021-08-22 21:17:22","0x874437b5a42aa6e6419ec2447c9e36c278c46532","65452","37645450151","2463970003283252","0.002463970003283252","3138.28","7.73","0x5f545cb2aedac2d5ea376fa274e967ed17938f90ae0e39d8f17d94d93cdb4bc8","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:2|support:true}}"
"13077666","276","1629668886","2021-08-22 21:48:06","0x874437b5a42aa6e6419ec2447c9e36c278c46532","68046","22245152574","1513693652050404","0.001513693652050404","3156.15","4.78","0x6b5c1190948c703cb47fbc9a5db17b41619cc6c3c10a5f00d59a04b2ed0fd299","anon","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:3|support:true}}"
"13078293","185","1629677159","2021-08-23 00:05:59","0x839395e20bbb182fa440d08f850e6c7a8f6f0780","87965","30809627535","2710168886116275","0.002710168886116275","3244.91","8.79","0xb60b7b56699e4f33aff3849cdd2a2feb758a622aace7806e948890bc470e22c8","Griff Green","castVote","{name:castVote|type:function|signature:castVote(uint256|bool)|encoding:0x15373e3d|inputs:{proposalId:3|support:true}}"
