address	encoding	type	constant	name	signature	input_names
0x58a4884182d9e835597f405e5f258290e46ae7c2	0x06fdde03	function	1	name	name()	
0x58a4884182d9e835597f405e5f258290e46ae7c2	0x095ea7b3	function	0	approve	approve(address,uint256)	_spender,_value,
0x58a4884182d9e835597f405e5f258290e46ae7c2	0x18160ddd	function	1	totalSupply	totalSupply()	
0x58a4884182d9e835597f405e5f258290e46ae7c2	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	_from,_to,_value,
0x58a4884182d9e835597f405e5f258290e46ae7c2	0xde6ab39c	function	1	INITIALSUPPLY	INITIALSUPPLY()	
0x58a4884182d9e835597f405e5f258290e46ae7c2	0x313ce567	function	1	decimals	decimals()	
0x58a4884182d9e835597f405e5f258290e46ae7c2	0x66188463	function	0	decreaseApproval	decreaseApproval(address,uint256)	_spender,_subtractedValue,
0x58a4884182d9e835597f405e5f258290e46ae7c2	0x70a08231	function	1	balanceOf	balanceOf(address)	_owner,
0x58a4884182d9e835597f405e5f258290e46ae7c2	0x95d89b41	function	1	symbol	symbol()	
0x58a4884182d9e835597f405e5f258290e46ae7c2	0xa9059cbb	function	0	transfer	transfer(address,uint256)	_to,_value,
0x58a4884182d9e835597f405e5f258290e46ae7c2	0xd73dd623	function	0	increaseApproval	increaseApproval(address,uint256)	_spender,_addedValue,
0x58a4884182d9e835597f405e5f258290e46ae7c2	0xdd62ed3e	function	1	allowance	allowance(address,address)	_owner,_spender,
0x58a4884182d9e835597f405e5f258290e46ae7c2	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	owner,spender,value,
0x58a4884182d9e835597f405e5f258290e46ae7c2	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	from,to,value,
address	encoding	type	constant	name	signature	input_names
0xb91318f35bdb262e9423bc7c7c2a3a93dd93c92c	0x06fdde03	function	1	name	name()	
0xb91318f35bdb262e9423bc7c7c2a3a93dd93c92c	0x095ea7b3	function	0	approve	approve(address,uint256)	_spender,_value,
0xb91318f35bdb262e9423bc7c7c2a3a93dd93c92c	0x18160ddd	function	1	totalSupply	totalSupply()	
0xb91318f35bdb262e9423bc7c7c2a3a93dd93c92c	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	_from,_to,_value,
0xb91318f35bdb262e9423bc7c7c2a3a93dd93c92c	0x313ce567	function	1	decimals	decimals()	
0xb91318f35bdb262e9423bc7c7c2a3a93dd93c92c	0x54fd4d50	function	1	version	version()	
0xb91318f35bdb262e9423bc7c7c2a3a93dd93c92c	0x70a08231	function	1	balanceOf	balanceOf(address)	_owner,
0xb91318f35bdb262e9423bc7c7c2a3a93dd93c92c	0x95d89b41	function	1	symbol	symbol()	
0xb91318f35bdb262e9423bc7c7c2a3a93dd93c92c	0xa9059cbb	function	0	transfer	transfer(address,uint256)	_to,_value,
0xb91318f35bdb262e9423bc7c7c2a3a93dd93c92c	0xcae9ca51	function	0	approveAndCall	approveAndCall(address,uint256,bytes)	_spender,_value,_extraData,
0xb91318f35bdb262e9423bc7c7c2a3a93dd93c92c	0xdd62ed3e	function	1	allowance	allowance(address,address)	_owner,_spender,
0xb91318f35bdb262e9423bc7c7c2a3a93dd93c92c	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	_from,_to,_value,
0xb91318f35bdb262e9423bc7c7c2a3a93dd93c92c	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	_owner,_spender,_value,
address	encoding	type	constant	name	signature	input_names
0xef68e7c694f40c8202821edf525de3782458639f	0x095ea7b3	function	0	approve	approve(address,uint256)	_spender,_value,
0xef68e7c694f40c8202821edf525de3782458639f	0x18160ddd	function	1	totalSupply	totalSupply()	
0xef68e7c694f40c8202821edf525de3782458639f	0x1e85107c	function	1	bonusPercentages	bonusPercentages(uint256)	param_0,
0xef68e7c694f40c8202821edf525de3782458639f	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	_from,_to,_value,
0xef68e7c694f40c8202821edf525de3782458639f	0x2e0f2625	function	1	DECIMALS	DECIMALS()	
0xef68e7c694f40c8202821edf525de3782458639f	0x5039fe5d	function	1	BLOCKSPERPHASE	BLOCKSPERPHASE()	
0xef68e7c694f40c8202821edf525de3782458639f	0xdb148ede	function	1	MAXUNSOLDRATIO	MAXUNSOLDRATIO()	
0xef68e7c694f40c8202821edf525de3782458639f	0x3bd74880	function	1	HARDCAP	HARDCAP()	
0xef68e7c694f40c8202821edf525de3782458639f	0xfa6c278e	function	1	BASERATE	BASERATE()	
0xef68e7c694f40c8202821edf525de3782458639f	0x43d726d6	function	0	close	close()	
0xef68e7c694f40c8202821edf525de3782458639f	0x5c474f9e	function	1	saleStarted	saleStarted()	
0xef68e7c694f40c8202821edf525de3782458639f	0x6a28f828	function	1	issueIndex	issueIndex()	
0xef68e7c694f40c8202821edf525de3782458639f	0x70a08231	function	1	balanceOf	balanceOf(address)	_owner,
0xef68e7c694f40c8202821edf525de3782458639f	0x89034082	function	0	issueToken	issueToken(address)	recipient,
0xef68e7c694f40c8202821edf525de3782458639f	0x95805dad	function	0	start	start(uint256)	_firstblock,
0xef68e7c694f40c8202821edf525de3782458639f	0x9762f802	function	1	hardCapReached	hardCapReached()	
0xef68e7c694f40c8202821edf525de3782458639f	0x9b8906ae	function	1	saleEnded	saleEnded()	
0xef68e7c694f40c8202821edf525de3782458639f	0x9d0f17c8	function	1	unsoldTokenIssued	unsoldTokenIssued()	
0xef68e7c694f40c8202821edf525de3782458639f	0xa035b1fe	function	1	price	price()	
0xef68e7c694f40c8202821edf525de3782458639f	0xa1bed0be	function	1	GOAL	GOAL()	
0xef68e7c694f40c8202821edf525de3782458639f	0xa3f4df7e	function	1	NAME	NAME()	
0xef68e7c694f40c8202821edf525de3782458639f	0xa9059cbb	function	0	transfer	transfer(address,uint256)	_to,_value,
0xef68e7c694f40c8202821edf525de3782458639f	0xa9a18dda	function	1	totalEthReceived	totalEthReceived()	
0xef68e7c694f40c8202821edf525de3782458639f	0xbea4ae88	function	1	saleDue	saleDue()	
0xef68e7c694f40c8202821edf525de3782458639f	0xd4b83992	function	1	target	target()	
0xef68e7c694f40c8202821edf525de3782458639f	0x9c701e43	function	1	NUMOFPHASE	NUMOFPHASE()	
0xef68e7c694f40c8202821edf525de3782458639f	0xdd62ed3e	function	1	allowance	allowance(address,address)	_owner,_spender,
0xef68e7c694f40c8202821edf525de3782458639f	0xe85365d5	function	1	firstblock	firstblock()	
0xef68e7c694f40c8202821edf525de3782458639f	0xf76f8d78	function	1	SYMBOL	SYMBOL()	
0xef68e7c694f40c8202821edf525de3782458639f	0x912ee23dde46ec889d6748212cce445d667f7041597691dc89e8549ad8bc0acb	event	0	SaleStarted	SaleStarted()	
0xef68e7c694f40c8202821edf525de3782458639f	0x0bd8a3eb532e5fbcd3f5b00335f0fb42fdc11969e9af0fab7c9e71a36ae0d31a	event	0	SaleEnded	SaleEnded()	
0xef68e7c694f40c8202821edf525de3782458639f	0xcbd9d2e0b97a08f1b662bf4d639e76b32edd97a5d890cafbd2b3cf1b803243a4	event	0	InvalidCaller	InvalidCaller(address)	caller,
0xef68e7c694f40c8202821edf525de3782458639f	0xa24636c18e73457917a92dad223d797b84c2f7a4bdd82892f15a8c4cd9aec1b7	event	0	InvalidState	InvalidState(bytes)	msg,
0xef68e7c694f40c8202821edf525de3782458639f	0xe316e9c07bf6ee91102f762d73f95b6cab9dcc157278814c7408906855c6a3a6	event	0	Issue	Issue(uint256,address,uint256,uint256)	issueIndex,addr,ethAmount,tokenAmount,
0xef68e7c694f40c8202821edf525de3782458639f	0x0151fbf6d2def4666ab0f87412daa4ac6a67e9fa86a50cfbd7b36b16d72705d9	event	0	SaleSucceeded	SaleSucceeded()	
0xef68e7c694f40c8202821edf525de3782458639f	0x100c98fe43bef515268f854995b9fe23e0d72dbe3f2726094d9f1864ab4afde2	event	0	SaleFailed	SaleFailed()	
0xef68e7c694f40c8202821edf525de3782458639f	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	owner,spender,value,
0xef68e7c694f40c8202821edf525de3782458639f	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	from,to,value,
address	encoding	type	constant	name	signature	input_names
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a	0x05fefda7	function	0	setPrices	setPrices(uint256,uint256)	newSellPrice,newBuyPrice,
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a	0x06fdde03	function	1	name	name()	
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a	0x095ea7b3	function	0	approve	approve(address,uint256)	_spender,_value,
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a	0x18160ddd	function	1	totalSupply	totalSupply()	
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	_from,_to,_value,
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a	0x313ce567	function	1	decimals	decimals()	
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a	0x4b750334	function	1	sellPrice	sellPrice()	
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a	0x5a3b7e42	function	1	standard	standard()	
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a	0x70a08231	function	1	balanceOf	balanceOf(address)	param_0,
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a	0x79c65068	function	0	mintToken	mintToken(address,uint256)	target,mintedAmount,
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a	0x8620410b	function	1	buyPrice	buyPrice()	
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a	0x8da5cb5b	function	1	owner	owner()	
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a	0x95d89b41	function	1	symbol	symbol()	
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a	0xa6f2ae3a	function	0	buy	buy()	
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a	0xa9059cbb	function	0	transfer	transfer(address,uint256)	_to,_value,
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a	0xb414d4b6	function	1	frozenAccount	frozenAccount(address)	param_0,
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a	0xcae9ca51	function	0	approveAndCall	approveAndCall(address,uint256,bytes)	_spender,_value,_extraData,
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a	0xdd62ed3e	function	1	allowance	allowance(address,address)	param_0,param_1,
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a	0xe4849b32	function	0	sell	sell(uint256)	amount,
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a	0xe724529c	function	0	freezeAccount	freezeAccount(address,bool)	target,freeze,
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a	0xf2fde38b	function	0	transferOwnership	transferOwnership(address)	newOwner,
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a	0x48335238b4855f35377ed80f164e8c6f3c366e54ac00b96a6402d4a9814a03a5	event	0	FrozenFunds	FrozenFunds(address,bool)	target,frozen,
0x12480e24eb5bec1a9d4369cab6a80cad3c0a377a	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	from,to,value,
address	encoding	type	constant	name	signature	input_names
0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4	0x06fdde03	function	1	name	name()	
0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4	0x095ea7b3	function	0	approve	approve(address,uint256)	_spender,_value,
0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4	0x18160ddd	function	1	totalSupply	totalSupply()	
0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	_from,_to,_value,
0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4	0xde6ab39c	function	1	INITIALSUPPLY	INITIALSUPPLY()	
0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4	0x313ce567	function	1	decimals	decimals()	
0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4	0x3f4ba83a	function	0	unpause	unpause()	
0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4	0x5c975abb	function	1	paused	paused()	
0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4	0x66188463	function	0	decreaseApproval	decreaseApproval(address,uint256)	_spender,_subtractedValue,
0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4	0x70a08231	function	1	balanceOf	balanceOf(address)	_owner,
0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4	0x8456cb59	function	0	pause	pause()	
0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4	0x8da5cb5b	function	1	owner	owner()	
0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4	0x95d89b41	function	1	symbol	symbol()	
0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4	0xa9059cbb	function	0	transfer	transfer(address,uint256)	_to,_value,
0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4	0xd73dd623	function	0	increaseApproval	increaseApproval(address,uint256)	_spender,_addedValue,
0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4	0xdd62ed3e	function	1	allowance	allowance(address,address)	_owner,_spender,
0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4	0xf2fde38b	function	0	transferOwnership	transferOwnership(address)	newOwner,
0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4	0x6985a02210a168e66602d3235cb6db0e70f92b3ba4d376a33c0f3d9434bff625	event	0	Pause	Pause()	
0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4	0x7805862f689e2f13df9f062ff482ad3ad112aca9e0847911ed832e158c525b33	event	0	Unpause	Unpause()	
0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4	0x8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e0	event	0	OwnershipTransferred	OwnershipTransferred(address,address)	previousOwner,newOwner,
0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	owner,spender,value,
0xf0ee6b27b759c9893ce4f094b49ad28fd15a23e4	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	from,to,value,
address	encoding	type	constant	name	signature	input_names
0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f	0x06fdde03	function	1	name	name()	
0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f	0x095ea7b3	function	0	approve	approve(address,uint256)	_spender,_value,
0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f	0x18160ddd	function	1	totalSupply	totalSupply()	
0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	_from,_to,_value,
0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f	0xde6ab39c	function	1	INITIALSUPPLY	INITIALSUPPLY()	
0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f	0x313ce567	function	1	decimals	decimals()	
0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f	0x3f4ba83a	function	0	unpause	unpause()	
0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f	0x5c975abb	function	1	paused	paused()	
0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f	0x66188463	function	0	decreaseApproval	decreaseApproval(address,uint256)	_spender,_subtractedValue,
0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f	0x70a08231	function	1	balanceOf	balanceOf(address)	_owner,
0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f	0x8456cb59	function	0	pause	pause()	
0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f	0x8da5cb5b	function	1	owner	owner()	
0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f	0x95d89b41	function	1	symbol	symbol()	
0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f	0xa9059cbb	function	0	transfer	transfer(address,uint256)	_to,_value,
0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f	0xd73dd623	function	0	increaseApproval	increaseApproval(address,uint256)	_spender,_addedValue,
0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f	0xdd62ed3e	function	1	allowance	allowance(address,address)	_owner,_spender,
0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f	0xf2fde38b	function	0	transferOwnership	transferOwnership(address)	newOwner,
0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f	0x6985a02210a168e66602d3235cb6db0e70f92b3ba4d376a33c0f3d9434bff625	event	0	Pause	Pause()	
0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f	0x7805862f689e2f13df9f062ff482ad3ad112aca9e0847911ed832e158c525b33	event	0	Unpause	Unpause()	
0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f	0x8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e0	event	0	OwnershipTransferred	OwnershipTransferred(address,address)	previousOwner,newOwner,
0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	owner,spender,value,
0xf85feea2fdd81d51177f6b8f35f0e6734ce45f5f	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	from,to,value,
address	encoding	type	constant	name	signature	input_names
0x4672bad527107471cb5067a887f4656d585a8a31	0x06fdde03	function	1	name	name()	
0x4672bad527107471cb5067a887f4656d585a8a31	0x095ea7b3	function	0	approve	approve(address,uint256)	spender,tokens,
0x4672bad527107471cb5067a887f4656d585a8a31	0x18160ddd	function	1	totalSupply	totalSupply()	
0x4672bad527107471cb5067a887f4656d585a8a31	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	from,to,tokens,
0x4672bad527107471cb5067a887f4656d585a8a31	0x313ce567	function	1	decimals	decimals()	
0x4672bad527107471cb5067a887f4656d585a8a31	0x70a08231	function	1	balanceOf	balanceOf(address)	tokenOwner,
0x4672bad527107471cb5067a887f4656d585a8a31	0x79ba5097	function	0	acceptOwnership	acceptOwnership()	
0x4672bad527107471cb5067a887f4656d585a8a31	0x8da5cb5b	function	1	owner	owner()	
0x4672bad527107471cb5067a887f4656d585a8a31	0x95d89b41	function	1	symbol	symbol()	
0x4672bad527107471cb5067a887f4656d585a8a31	0xa9059cbb	function	0	transfer	transfer(address,uint256)	to,tokens,
0x4672bad527107471cb5067a887f4656d585a8a31	0xcae9ca51	function	0	approveAndCall	approveAndCall(address,uint256,bytes)	spender,tokens,data,
0x4672bad527107471cb5067a887f4656d585a8a31	0xd4ee1d90	function	1	newOwner	newOwner()	
0x4672bad527107471cb5067a887f4656d585a8a31	0xdc39d06d	function	0	transferAnyERC20Token	transferAnyERC20Token(address,uint256)	tokenAddress,tokens,
0x4672bad527107471cb5067a887f4656d585a8a31	0xdd62ed3e	function	1	allowance	allowance(address,address)	tokenOwner,spender,
0x4672bad527107471cb5067a887f4656d585a8a31	0xf2fde38b	function	0	transferOwnership	transferOwnership(address)	_newOwner,
0x4672bad527107471cb5067a887f4656d585a8a31	0x8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e0	event	0	OwnershipTransferred	OwnershipTransferred(address,address)	_from,_to,
0x4672bad527107471cb5067a887f4656d585a8a31	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	from,to,tokens,
0x4672bad527107471cb5067a887f4656d585a8a31	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	tokenOwner,spender,tokens,
address	encoding	type	constant	name	signature	input_names
0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec	0x06fdde03	function	1	name	name()	
0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec	0x095ea7b3	function	0	approve	approve(address,uint256)	_spender,_value,
0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec	0x18160ddd	function	1	totalSupply	totalSupply()	
0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	_from,_to,_value,
0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec	0x313ce567	function	1	decimals	decimals()	
0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec	0x66188463	function	0	decreaseApproval	decreaseApproval(address,uint256)	_spender,_subtractedValue,
0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec	0x6d6a6a4d	function	1	decimalFactor	decimalFactor()	
0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec	0x70a08231	function	1	balanceOf	balanceOf(address)	_owner,
0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec	0x95d89b41	function	1	symbol	symbol()	
0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec	0xa9059cbb	function	0	transfer	transfer(address,uint256)	_to,_value,
0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec	0xd73dd623	function	0	increaseApproval	increaseApproval(address,uint256)	_spender,_addedValue,
0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec	0xdd62ed3e	function	1	allowance	allowance(address,address)	_owner,_spender,
0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	from,to,value,
0x9992ec3cf6a55b00978cddf2b27bc6882d88d1ec	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	owner,spender,value,
address	encoding	type	constant	name	signature	input_names
0xea11755ae41d889ceec39a63e6ff75a02bc1c00d	0x06fdde03	function	1	name	name()	
0xea11755ae41d889ceec39a63e6ff75a02bc1c00d	0x095ea7b3	function	0	approve	approve(address,uint256)	_spender,_value,
0xea11755ae41d889ceec39a63e6ff75a02bc1c00d	0x18160ddd	function	1	totalSupply	totalSupply()	
0xea11755ae41d889ceec39a63e6ff75a02bc1c00d	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	_from,_to,_value,
0xea11755ae41d889ceec39a63e6ff75a02bc1c00d	0x313ce567	function	1	decimals	decimals()	
0xea11755ae41d889ceec39a63e6ff75a02bc1c00d	0x3f4ba83a	function	0	unpause	unpause()	
0xea11755ae41d889ceec39a63e6ff75a02bc1c00d	0x5c975abb	function	1	paused	paused()	
0xea11755ae41d889ceec39a63e6ff75a02bc1c00d	0x66188463	function	0	decreaseApproval	decreaseApproval(address,uint256)	_spender,_subtractedValue,
0xea11755ae41d889ceec39a63e6ff75a02bc1c00d	0x70a08231	function	1	balanceOf	balanceOf(address)	_owner,
0xea11755ae41d889ceec39a63e6ff75a02bc1c00d	0x8456cb59	function	0	pause	pause()	
0xea11755ae41d889ceec39a63e6ff75a02bc1c00d	0x8da5cb5b	function	1	owner	owner()	
0xea11755ae41d889ceec39a63e6ff75a02bc1c00d	0x95d89b41	function	1	symbol	symbol()	
0xea11755ae41d889ceec39a63e6ff75a02bc1c00d	0xa9059cbb	function	0	transfer	transfer(address,uint256)	_to,_value,
0xea11755ae41d889ceec39a63e6ff75a02bc1c00d	0xd73dd623	function	0	increaseApproval	increaseApproval(address,uint256)	_spender,_addedValue,
0xea11755ae41d889ceec39a63e6ff75a02bc1c00d	0xdd62ed3e	function	1	allowance	allowance(address,address)	_owner,_spender,
0xea11755ae41d889ceec39a63e6ff75a02bc1c00d	0xf2fde38b	function	0	transferOwnership	transferOwnership(address)	newOwner,
0xea11755ae41d889ceec39a63e6ff75a02bc1c00d	0x6985a02210a168e66602d3235cb6db0e70f92b3ba4d376a33c0f3d9434bff625	event	0	Pause	Pause()	
0xea11755ae41d889ceec39a63e6ff75a02bc1c00d	0x7805862f689e2f13df9f062ff482ad3ad112aca9e0847911ed832e158c525b33	event	0	Unpause	Unpause()	
0xea11755ae41d889ceec39a63e6ff75a02bc1c00d	0x8be0079c531659141344cd1fd0a4f28419497f9722a3daafe3b4186f6b6457e0	event	0	OwnershipTransferred	OwnershipTransferred(address,address)	previousOwner,newOwner,
0xea11755ae41d889ceec39a63e6ff75a02bc1c00d	0x8c5be1e5ebec7d5bd14f71427d1e84f3dd0314c0f7b2291e5b200ac8c7c3b925	event	0	Approval	Approval(address,address,uint256)	owner,spender,value,
0xea11755ae41d889ceec39a63e6ff75a02bc1c00d	0xddf252ad1be2c89b69c2b068fc378daa952ba7f163c4a11628f55a4df523b3ef	event	0	Transfer	Transfer(address,address,uint256)	from,to,value,
address	encoding	type	constant	name	signature	input_names
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0x0142c9ae	function	1	isSoleout	isSoleout()	
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0x06fdde03	function	1	name	name()	
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0x095ea7b3	function	0	approve	approve(address,uint256)	_spender,_value,
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0x18160ddd	function	1	totalSupply	totalSupply()	
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0x23b872dd	function	0	transferFrom	transferFrom(address,address,uint256)	_from,_to,_value,
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0x313ce567	function	1	decimals	decimals()	
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0x42966c68	function	0	burn	burn(uint256)	_value,
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0x469a6947	function	1	unlockTimeOf	unlockTimeOf(address)	_owner,
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0x54fd4d50	function	1	version	version()	
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0x66188463	function	0	decreaseApproval	decreaseApproval(address,uint256)	_spender,_subtractedValue,
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0x70a08231	function	1	balanceOf	balanceOf(address)	_owner,
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0x84d5d944	function	0	transferAndLock	transferAndLock(address,uint256,uint256)	_to,_value,_releaseTime,
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0x8da5cb5b	function	1	owner	owner()	
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0x95d89b41	function	1	symbol	symbol()	
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0xa5f1e282	function	1	lockedOf	lockedOf(address)	_owner,
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0xa69df4b5	function	1	unlock	unlock()	
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0xa9059cbb	function	0	transfer	transfer(address,uint256)	_to,_value,
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0xb1a0570d	function	0	mintBIX	mintBIX(address,uint256,uint256,uint256)	_to,_amount,_lockAmount,_releaseTime,
0xb3104b4b9da82025e8b9f8fb28b3553ce2f67069	0xd73dd623	function	0	increaseApproval	increaseApproval(address,uint256)	_spender,_addedValue,
